Date,HomeTeam,AwayTeam,NeutralSite,Season
2027-01-23,Ohio State,Minnesota,False,20262027
2027-01-23,Wisconsin,St. Cloud State,False,20262027
2027-01-23,Union,RPI,True,20262027
2027-01-23,Northeastern,Connecticut,False,20262027
2027-01-23,New Hampshire,Boston College,False,20262027
2027-01-23,Vermont,Boston University,False,20262027
2027-01-23,Quinnipiac,Dartmouth,False,20262027
2027-01-23,Merrimack,Maine,False,20262027
2027-01-23,Syracuse,Lindenwood,False,20262027
2027-01-23,Robert Morris,Delaware,False,20262027
2027-01-23,Brown,Yale,False,20262027
2027-01-23,Penn State,Mercyhurst,False,20262027
2027-01-23,Colgate,St. Lawrence,False,20262027
2027-01-23,Princeton,Harvard,False,20262027
2027-01-23,Cornell,Clarkson,False,20262027
2027-01-29,Minnesota,St. Thomas,False,20262027
2027-01-29,Boston University,Merrimack,False,20262027
2027-01-29,St. Cloud State,Minnesota Duluth,False,20262027
2027-01-29,Minnesota State,Ohio State,False,20262027
2027-01-29,Bemidji State,Wisconsin,False,20262027
2027-01-29,Providence,Vermont,False,20262027
2027-01-29,Holy Cross,Northeastern,False,20262027
2027-01-29,New Hampshire,Connecticut,False,20262027
2027-01-29,Maine,Boston College,False,20262027
2027-01-29,Clarkson,Dartmouth,False,20262027
2027-01-29,Yale,Princeton,False,20262027
2027-01-29,St. Lawrence,Harvard,False,20262027
2027-01-29,Union,Colgate,False,20262027
2027-01-29,RPI,Cornell,False,20262027
2027-01-29,Mercyhurst,Robert Morris,False,20262027
2027-01-29,Delaware,Penn State,False,20262027
2027-01-29,RIT,Syracuse,False,20262027
2027-01-29,Brown,Quinnipiac,False,20262027
2027-01-30,Maine,Boston College,False,20262027
2027-01-30,Merrimack,Boston University,False,20262027
2027-01-30,St. Cloud State,Minnesota Duluth,False,20262027
2027-01-30,Bemidji State,Wisconsin,False,20262027
2027-01-30,Minnesota,St. Thomas,False,20262027
2027-01-30,Connecticut,New Hampshire,False,20262027
2027-01-30,Northeastern,Holy Cross,False,20262027
2027-01-30,Providence,Vermont,False,20262027
2027-01-30,Yale,Quinnipiac,False,20262027
2027-01-30,Brown,Princeton,False,20262027
2027-01-30,Clarkson,Harvard,False,20262027
2027-01-30,St. Lawrence,Dartmouth,False,20262027
2027-01-30,RPI,Colgate,False,20262027
2027-01-30,Robert Morris,Mercyhurst,False,20262027
2027-01-30,Delaware,Penn State,False,20262027
2027-01-30,Syracuse,RIT,False,20262027
2027-01-30,Minnesota State,Ohio State,False,20262027
2027-01-30,Union,Cornell,False,20262027
2027-02-04,Vermont,Holy Cross,False,20262027
2027-02-04,Wisconsin,Minnesota,False,20262027
2027-02-04,Maine,Connecticut,False,20262027
2027-02-04,Northeastern,New Hampshire,False,20262027
2027-02-05,Mercyhurst,Delaware,False,20262027
2027-02-05,Ohio State,St. Cloud State,False,20262027
2027-02-05,Minnesota State,St. Thomas,False,20262027
2027-02-05,Minnesota Duluth,Bemidji State,False,20262027
2027-02-05,Merrimack,Providence,False,20262027
2027-02-05,Boston University,Boston College,False,20262027
2027-02-05,Harvard,Yale,False,20262027
2027-02-05,Wisconsin,Minnesota,False,20262027
2027-02-05,Colgate,Quinnipiac,False,20262027
2027-02-05,Dartmouth,Brown,False,20262027
2027-02-05,St. Lawrence,RPI,False,20262027
2027-02-05,Clarkson,Union,False,20262027
2027-02-05,Penn State,RIT,False,20262027
2027-02-05,Robert Morris,Lindenwood,False,20262027
2027-02-05,Cornell,Princeton,False,20262027
2027-02-06,Connecticut,New Hampshire,False,20262027
2027-02-06,Minnesota Duluth,Bemidji State,False,20262027
2027-02-06,St. Thomas,Minnesota State,False,20262027
2027-02-06,Wisconsin,Minnesota,False,20262027
2027-02-06,Ohio State,St. Cloud State,False,20262027
2027-02-06,Boston College,Merrimack,False,20262027
2027-02-06,Vermont,Maine,False,20262027
2027-02-06,Holy Cross,Northeastern,False,20262027
2027-02-06,Providence,Boston University,False,20262027
2027-02-06,Cornell,Quinnipiac,False,20262027
2027-02-06,Harvard,Brown,False,20262027
2027-02-06,Colgate,Princeton,False,20262027
2027-02-06,Dartmouth,Yale,False,20262027
2027-02-06,Robert Morris,Lindenwood,False,20262027
2027-02-06,Mercyhurst,Delaware,False,20262027
2027-02-06,Penn State,RIT,False,20262027
2027-02-06,Clarkson,RPI,False,20262027
2027-02-06,St. Lawrence,Union,False,20262027
2027-02-12,Ohio State,St. Thomas,False,20262027
2027-02-12,New Hampshire,Merrimack,False,20262027
2027-02-12,Minnesota State,Minnesota,False,20262027
2027-02-12,Bemidji State,St. Cloud State,False,20262027
2027-02-12,Minnesota Duluth,Wisconsin,False,20262027
2027-02-12,Boston College,Providence,False,20262027
2027-02-12,Boston University,Northeastern,False,20262027
2027-02-12,Holy Cross,Maine,False,20262027
2027-02-12,Connecticut,Vermont,False,20262027
2027-02-12,Brown,Colgate,False,20262027
2027-02-12,Princeton,St. Lawrence,False,20262027
2027-02-12,Union,Harvard,False,20262027
2027-02-12,Yale,Cornell,False,20262027
2027-02-12,Quinnipiac,Clarkson,False,20262027
2027-02-12,RIT,Mercyhurst,False,20262027
2027-02-12,Lindenwood,Penn State,False,20262027
2027-02-12,Syracuse,Robert Morris,False,20262027
2027-02-12,RPI,Dartmouth,False,20262027
2027-02-13,Providence,Maine,False,20262027
2027-02-13,Northeastern,Boston College,False,20262027
2027-02-13,Bemidji State,St. Cloud State,False,20262027
2027-02-13,Minnesota Duluth,Wisconsin,False,20262027
2027-02-13,Minnesota,Minnesota State,False,20262027
2027-02-13,Merrimack,Vermont,False,20262027
2027-02-13,Ohio State,St. Thomas,False,20262027
2027-02-13,Holy Cross,Connecticut,False,20262027
2027-02-13,New Hampshire,Boston University,False,20262027
2027-02-13,Brown,Cornell,False,20262027
2027-02-13,RPI,Harvard,False,20262027
2027-02-13,Yale,Colgate,False,20262027
2027-02-13,Union,Dartmouth,False,20262027
2027-02-13,Quinnipiac,St. Lawrence,False,20262027
2027-02-13,Lindenwood,Penn State,False,20262027
2027-02-13,RIT,Mercyhurst,False,20262027
2027-02-13,Syracuse,Robert Morris,False,20262027
2027-02-13,Princeton,Clarkson,False,20262027
2027-02-18,Wisconsin,Ohio State,False,20262027
2027-02-18,Merrimack,Boston University,False,20262027
2027-02-18,New Hampshire,Holy Cross,False,20262027
2027-02-18,Connecticut,Boston College,False,20262027
2027-02-18,Vermont,Providence,False,20262027
2027-02-18,Maine,Northeastern,False,20262027
2027-02-19,Wisconsin,Ohio State,False,20262027
2027-02-19,St. Thomas,Minnesota Duluth,False,20262027
2027-02-19,Minnesota State,Bemidji State,False,20262027
2027-02-19,St. Cloud State,Minnesota,False,20262027
2027-02-20,St. Thomas,Minnesota Duluth,False,20262027
2027-02-20,Boston University,Vermont,False,20262027
2027-02-20,Northeastern,Connecticut,False,20262027
2027-02-20,Providence,New Hampshire,False,20262027
2027-02-20,Boston College,Holy Cross,False,20262027
2027-02-20,Maine,Merrimack,False,20262027
2027-02-20,Wisconsin,Ohio State,False,20262027
2027-02-20,Minnesota State,Bemidji State,False,20262027
2027-02-20,Minnesota,St. Cloud State,False,20262027
